Group,Address
Not_equipped_with_OS_User,10.225.234.41/32
Not_equipped_with_OS_User,10.225.235.47/32
Not_equipped_with_OS_User,10.225.235.62/32
Not_equipped_with_OS_User,10.225.235.63/32
Not_equipped_with_OS_User,10.227.170.134/32
Not_equipped_with_OS_User,10.227.233.63/32
Not_equipped_with_OS_User,10.229.18.252/32
Not_equipped_with_OS_User,10.229.18.253/32
Not_equipped_with_OS_User,10.229.20.251/32
Not_equipped_with_OS_User,10.229.21.250/32
Not_equipped_with_OS_User,10.229.21.251/32
Not_equipped_with_OS_User,10.229.23.242/32
Not_equipped_with_OS_User,10.229.23.244/32
Not_equipped_with_OS_User,10.229.23.245/32
Not_equipped_with_OS_User,10.229.23.246/32
Not_equipped_with_OS_User,10.229.23.247/32
Not_equipped_with_OS_User,10.229.23.248/32
Not_equipped_with_OS_User,10.229.23.249/32
Not_equipped_with_OS_User,10.229.23.250/32
Not_equipped_with_OS_User,10.229.23.251/32
Not_equipped_with_OS_User,10.229.23.253/32
Not_equipped_with_OS_User,147.6.133.35/32
Not_equipped_with_OS_User,147.6.133.86/32
Not_equipped_with_OS_User,172.19.190.201/32
Not_equipped_with_OS_User,172.20.32.46/32
Not_equipped_with_OS_User,172.20.32.69/32
Not_equipped_with_OS_User,172.21.9.55/32
Not_equipped_with_OS_User,172.21.9.171/32
Not_equipped_with_OS_User,172.21.91.163/32
Not_equipped_with_OS_User,172.22.1.228/32
Not_equipped_with_OS_User,172.26.1.109/32
Not_equipped_with_OS_User,172.26.1.211/32
Not_equipped_with_OS_User,172.27.0.200/32
Not_equipped_with_OS_User,172.28.2.213/32
Not_equipped_with_OS_User,10.205.26.31/32
Not_equipped_with_OS_User,10.212.82.101/32
Not_equipped_with_OS_User,10.214.36.23/32
Not_equipped_with_OS_User,10.214.44.17/32
Not_equipped_with_OS_User,10.214.44.61/32
Not_equipped_with_OS_User,10.214.66.247/32
Not_equipped_with_OS_User,10.214.68.250/32
Not_equipped_with_OS_User,10.214.136.160/32
Not_equipped_with_OS_User,10.214.136.162/32
Not_equipped_with_OS_User,10.214.136.163/32
Not_equipped_with_OS_User,10.214.136.165/32
Not_equipped_with_OS_User,10.214.136.175/32
Not_equipped_with_OS_User,10.214.136.176/32
Not_equipped_with_OS_User,10.214.142.161/32
Not_equipped_with_OS_User,10.214.142.172/32
Not_equipped_with_OS_User,10.225.130.224/32
Not_equipped_with_OS_User,10.225.130.227/32
Not_equipped_with_OS_User,10.225.130.228/32
Not_equipped_with_OS_User,10.225.136.205/32
Not_equipped_with_OS_User,10.225.136.247/32
Not_equipped_with_OS_User,10.225.136.249/32
Not_equipped_with_OS_User,10.227.189.52/32
Not_equipped_with_OS_User,10.229.35.182/32
Scanner_User,10.201.158.242/32
Scanner_User,10.202.104.121/32
Scanner_User,10.203.24.101/32
Scanner_User,10.203.236.135/32
Scanner_User,10.203.237.99/32
Scanner_User,10.204.44.111/32
Scanner_User,10.204.85.65/32
Scanner_User,10.205.68.32/32
Scanner_User,10.207.110.99/32
Scanner_User,10.208.43.47/32
Scanner_User,10.209.44.125/32
Scanner_User,10.211.10.71/32
Scanner_User,10.211.16.53/32
Scanner_User,10.212.66.54/32
Scanner_User,10.212.68.44/32
Scanner_User,10.214.38.52/32
Scanner_User,10.227.24.224/32
Scanner_User,10.227.26.71/32
Scoreboard_User,10.200.100.168/32
Scoreboard_User,10.200.104.163/32
Scoreboard_User,10.201.149.250/32
Scoreboard_User,10.201.154.187/32
Scoreboard_User,10.201.154.188/32
Scoreboard_User,10.201.154.192/32
Scoreboard_User,10.201.158.181/32
Scoreboard_User,10.202.8.232/32
Scoreboard_User,10.202.183.252/32
Scoreboard_User,10.203.26.244/32
Scoreboard_User,10.203.46.169/32
Scoreboard_User,10.206.68.192/32
Scoreboard_User,10.206.98.170/32
Scoreboard_User,10.206.104.188/32
Scoreboard_User,10.206.120.165/32
Scoreboard_User,10.206.150.165/32
Scoreboard_User,10.206.158.161/32
Scoreboard_User,10.207.32.88/32
Scoreboard_User,10.207.56.164/32
Scoreboard_User,10.207.110.179/32
Scoreboard_User,10.207.116.200/32
Scoreboard_User,10.208.24.164/32
Scoreboard_User,10.209.44.210/32
Scoreboard_User,10.209.62.161/32
Scoreboard_User,10.210.8.31/32
Scoreboard_User,10.210.36.161/32
Scoreboard_User,10.210.36.190/32
Scoreboard_User,10.210.48.188/32
Scoreboard_User,10.210.52.175/32
Scoreboard_User,10.210.54.175/32
Scoreboard_User,10.211.24.180/32
Scoreboard_User,10.212.249.196/32
Scoreboard_User,10.214.143.191/32
Scoreboard_User,10.214.143.192/32
Scoreboard_User,10.214.143.193/32
Scoreboard_User,10.214.143.194/32
Scoreboard_User,10.214.143.195/32
Scoreboard_User,10.214.143.196/32
Scoreboard_User,10.225.30.248/32
Scoreboard_User,10.225.30.249/32
Scoreboard_User,10.225.137.38/32
Scoreboard_User,10.225.148.87/32
Scoreboard_User,10.225.224.233/32
Scoreboard_User,10.225.226.40/32
Scoreboard_User,10.227.22.24/32
Scoreboard_User,10.227.22.25/32
Scoreboard_User,10.227.23.24/32
Scoreboard_User,10.227.23.25/32
Scoreboard_User,10.227.24.24/32
Scoreboard_User,10.227.24.25/32
Scoreboard_User,10.227.25.24/32
Scoreboard_User,10.227.25.25/32
Scoreboard_User,10.227.27.24/32
Scoreboard_User,10.227.27.25/32
Scoreboard_User,10.227.38.32/32
Scoreboard_User,10.227.41.245/32
Scoreboard_User,10.227.41.246/32
Scoreboard_User,10.227.41.247/32
Scoreboard_User,10.227.41.248/32
Scoreboard_User,10.227.41.249/32
Scoreboard_User,10.227.46.44/32
Scoreboard_User,10.227.46.45/32
Scoreboard_User,10.227.46.46/32
Scoreboard_User,10.227.46.47/32
Scoreboard_User,10.227.46.48/32
Scoreboard_User,10.227.46.49/32
Scoreboard_User,10.227.46.50/32
Scoreboard_User,10.227.46.51/32
Scoreboard_User,10.227.46.52/32
Scoreboard_User,10.227.68.25/32
Scoreboard_User,10.227.68.26/32
Scoreboard_User,10.227.68.27/32
Scoreboard_User,10.227.68.28/32
Scoreboard_User,10.227.74.124/32
Scoreboard_User,10.227.91.28/32
Scoreboard_User,10.227.91.229/32
Scoreboard_User,10.227.93.28/32
Scoreboard_User,10.227.93.29/32
Scoreboard_User,10.227.93.238/32
Scoreboard_User,10.227.93.251/32
Scoreboard_User,10.227.95.28/32
Scoreboard_User,10.227.95.29/32
Scoreboard_User,10.227.95.30/32
Scoreboard_User,10.227.95.237/32
Scoreboard_User,10.227.95.238/32
Scoreboard_User,10.227.95.239/32
Scoreboard_User,10.227.97.29/32
Scoreboard_User,10.227.97.235/32
Scoreboard_User,10.227.97.236/32
Scoreboard_User,10.227.97.237/32
Scoreboard_User,10.227.99.28/32
Scoreboard_User,10.227.99.29/32
Scoreboard_User,10.227.99.251/32
Scoreboard_User,10.227.101.28/32
Scoreboard_User,10.227.101.29/32
Scoreboard_User,10.227.101.30/32
Scoreboard_User,10.227.102.28/32
Scoreboard_User,10.227.102.29/32
Scoreboard_User,10.227.127.24/32
Scoreboard_User,10.227.127.27/32
Scoreboard_User,10.227.128.26/32
Scoreboard_User,10.227.128.27/32
Scoreboard_User,10.227.129.24/32
Scoreboard_User,10.227.129.25/32
Scoreboard_User,10.227.153.24/32
Scoreboard_User,10.227.155.23/32
Scoreboard_User,10.227.155.25/32
Scoreboard_User,10.227.164.60/32
Scoreboard_User,10.227.165.92/32
Scoreboard_User,10.227.165.121/32
Scoreboard_User,10.227.165.122/32
Scoreboard_User,10.227.169.24/32
Scoreboard_User,10.227.169.25/32
Scoreboard_User,10.227.169.26/32
Scoreboard_User,10.227.169.27/32
Scoreboard_User,10.227.170.25/32
Scoreboard_User,10.227.173.24/32
Scoreboard_User,10.227.173.25/32
Scoreboard_User,10.227.173.26/32
Scoreboard_User,10.227.175.20/32
Scoreboard_User,10.227.175.24/32
Scoreboard_User,10.227.175.25/32
Scoreboard_User,10.227.175.26/32
Scoreboard_User,10.227.175.28/32
Scoreboard_User,10.227.180.6/32
Scoreboard_User,10.227.180.250/32
Scoreboard_User,10.227.189.24/32
Scoreboard_User,10.227.189.25/32
Scoreboard_User,10.227.189.35/32
Scoreboard_User,10.227.189.177/32
Scoreboard_User,10.227.189.179/32
Scoreboard_User,10.227.189.180/32
Scoreboard_User,10.227.189.181/32
Scoreboard_User,10.227.189.243/32
Scoreboard_User,10.227.194.31/32
Scoreboard_User,10.227.194.60/32
Scoreboard_User,10.227.194.61/32
Scoreboard_User,10.227.209.24/32
Scoreboard_User,10.227.210.24/32
Scoreboard_User,10.227.210.25/32
Scoreboard_User,10.227.210.206/32
Scoreboard_User,10.227.211.24/32
Scoreboard_User,10.227.211.206/32
Scoreboard_User,10.227.213.24/32
Scoreboard_User,10.227.214.24/32
Scoreboard_User,10.227.214.206/32
Scoreboard_User,10.227.215.24/32
Scoreboard_User,10.227.215.25/32
Scoreboard_User,10.227.216.24/32
Scoreboard_User,10.227.216.25/32
Scoreboard_User,10.227.227.22/32
Scoreboard_User,10.227.227.23/32
Scoreboard_User,10.227.227.218/32
Scoreboard_User,10.227.227.219/32
Scoreboard_User,10.227.227.220/32
Scoreboard_User,10.227.229.155/32
Scoreboard_User,10.227.229.156/32
Scoreboard_User,10.227.229.157/32
Scoreboard_User,10.227.229.199/32
Scoreboard_User,10.227.229.200/32
Scoreboard_User,10.227.233.25/32
Scoreboard_User,10.227.234.23/32
Scoreboard_User,10.227.234.24/32
Scoreboard_User,10.227.235.24/32
Scoreboard_User,10.227.235.25/32
Scoreboard_User,10.229.18.244/32
Scoreboard_User,10.229.19.245/32
Scoreboard_User,10.229.20.240/32
Scoreboard_User,10.229.21.242/32
Scoreboard_User,10.229.22.240/32
Scoreboard_User,10.229.23.240/32
Scoreboard_User,10.229.26.19/32
Scoreboard_User,10.229.26.21/32
Scoreboard_User,10.229.26.22/32
Scoreboard_User,10.229.27.20/32
Scoreboard_User,10.229.27.21/32
Scoreboard_User,10.229.27.22/32
Scoreboard_User,10.229.30.31/32
Scoreboard_User,10.229.61.120/32
Scoreboard_User,10.229.61.121/32
Scoreboard_User,172.19.110.233/32
Scoreboard_User,172.19.190.189/32
Scoreboard_User,172.22.103.42/32
Scoreboard_User,10.200.200.161/32
Scoreboard_User,10.200.218.163/32
Scoreboard_User,10.200.224.166/32
Scoreboard_User,10.200.224.167/32
Scoreboard_User,10.203.24.165/32
Scoreboard_User,10.227.100.30/32
Scoreboard_User,10.229.15.23/32
Scoreboard_User,10.229.15.24/32
Scoreboard_User,10.229.15.25/32
Scoreboard_User,10.229.26.20/32
Scoreboard_User,10.229.35.111/32
Switchboard_User,10.200.41.75/32
Switchboard_User,10.205.12.103/32
Switchboard_User,10.214.42.91/32
Switchboard_User,10.214.133.59/32
Switchboard_User,10.214.133.60/32
Switchboard_User,10.214.133.61/32
Switchboard_User,10.214.133.62/32
Switchboard_User,10.214.133.63/32
Fire_Monitoring_Device_User,10.200.150.55/32
Fire_Monitoring_Device_User,10.204.8.41/32
Fire_Monitoring_Device_User,10.204.8.42/32
Fire_Monitoring_Device_User,10.204.52.111/32
Fire_Monitoring_Device_User,10.206.69.119/32
Fire_Monitoring_Device_User,10.206.144.119/32
Fire_Monitoring_Device_User,10.207.8.111/32
Fire_Monitoring_Device_User,10.207.8.112/32
Fire_Monitoring_Device_User,172.28.0.110/32
Fire_Monitoring_Device_User,172.28.0.111/32
Fire_Monitoring_Device_User,172.28.0.112/32
Fire_Monitoring_Device_User,10.203.56.100/32
Fire_Monitoring_Device_User,10.209.113.31/32
Fire_Monitoring_Device_User,10.209.113.100/32
ALL_Any_JM_exclude,all
MS365_Convert_TF,10.200.202.80/32
MS365_Convert_TF,10.214.144.218/32
MS365_Convert_TF,10.214.144.194/32
MS365_Convert_TF,10.200.220.199/32
MS365_Convert_TF,10.214.144.181/32
MS365_Convert_TF,10.200.220.236/32
MS365_Convert_TF,10.214.144.219/32
MS365_Convert_TF,10.214.132.60/32
MS365_Convert_TF,10.214.144.165/32
MS365_Convert_TF,10.214.128.72/32
MS365_Convert_TF,10.214.144.168/32
MS365_Convert_TF,10.214.145.140/32
MS365_Convert_TF,10.214.144.223/32
MS365_Convert_TF,10.214.144.126/32
MS365_Convert_TF,10.214.144.117/32
MS365_Convert_TF,10.214.144.32/32
MS365_Convert_TF,10.214.145.119/32
MS365_Convert_TF,10.214.73.101/32
MS365_Convert_TF,10.214.144.130/32
MS365_Convert_TF,10.214.144.79/32
MS365_Convert_TF,10.202.212.115/32
CRM24010538361_User,10.225.165.200/32
CRM24010538361_User,10.225.170.151/32
CRM24010538361_User,10.225.170.154/32
CRM24010538361_User,10.225.170.155/32
CRM24010538361_User,10.225.170.162/32
LeeKukhwa_User_20240110,10.227.23.102/32
LeeKukhwa_User_20240110,10.227.23.103/32
LeeKukhwa_User_20240110,10.227.23.155/32
LeeKukhwa_User_20240110,10.227.23.156/32
LeeKukhwa_User_20240110,10.227.23.189/32
LeeKukhwa_User_20240110,10.227.23.191/32
KT_Adminlab_Group_User,172.17.92.194/32
KT_Adminlab_Group_User,172.17.92.195/32
KT_Adminlab_Group_User,172.17.92.196/32
KT_Adminlab_Group_User,172.17.92.197/32
KT_Adminlab_Group_User,172.17.92.198/32
KT_Adminlab_Group_User,172.17.92.199/32
KT_Adminlab_Group_User,172.17.92.200/32
KT_Adminlab_Group_User,172.17.92.201/32
CRM24011943550_User,172.18.124.3/32
CRM24011943550_User,172.18.124.4/32
CRM24011943550_User,172.18.124.7/32
CRM24011943550_User,172.18.124.8/32
CRM24011943550_User,172.18.124.10/32
CRM24011943550_User,172.18.124.11/32
CRM24011943550_User,172.18.124.13/32
CRM24011943550_User,172.18.124.14/32
CRM24011943550_User,172.18.124.15/32
CRM24011943550_User,172.18.124.16/32
CRM24011943550_User,172.18.124.18/32
CRM24011943550_User,172.18.124.19/32
CRM24011943550_User,172.18.124.20/32
CRM24011943550_User,172.18.124.21/32
CRM24011943550_User,172.18.124.29/32
CRM24011943550_User,172.18.124.51/32
CRM24011943550_User,172.18.124.52/32
CRM24011943550_User,172.18.124.53/32
CRM24011943550_User,172.18.124.54/32
CRM24011943550_User,172.18.124.56/32
CRM24011943550_User,172.18.124.65/32
CRM24011943550_User,172.18.124.66/32
CRM24011943550_User,172.18.124.67/32
CRM24011943550_User,172.18.124.68/32
CRM24011943550_User,172.18.124.70/32
CRM24011943550_User,172.18.124.71/32
CRM24011943550_User,172.18.124.73/32
CRM24011943550_User,172.18.124.74/32
CRM24011943550_User,172.18.124.75/32
CRM24011943550_User,172.18.124.76/32
CRM24011943550_User,172.18.124.77/32
CRM24011943550_User,172.18.124.79/32
CRM24011943550_User,172.18.124.80/32
CRM24011943550_User,172.18.124.83/32
CRM24011943550_User,172.18.124.84/32
CRM24011943550_User,172.18.124.85/32
CRM24011943550_User,172.18.124.86/32
CRM24011943550_User,172.18.124.98/32
CRM24011943550_User,172.18.124.103/32
CRM24011943550_User,172.18.124.104/32
CRM24011943550_User,172.18.124.105/32
CRM24011943550_User,172.18.124.106/32
CRM24011943550_User,172.18.124.108/32
CRM24011943550_User,172.18.124.110/32
CRM24011943550_User,172.18.124.113/32
CRM24011943550_User,172.18.124.114/32
CRM24011943550_User,172.18.124.115/32
CRM24011943550_User,172.18.124.116/32
ChoiSengJae_Security365_User,10.215.162.159/32
ChoiSengJae_Security365_User,10.215.146.138/32
ChoiSengJae_Security365_User,10.215.146.120/32
ChoiSengJae_Security365_User,10.215.146.157/32
ChoiSengJae_Security365_User,10.215.146.208/32
ChoiSengJae_Security365_User,10.215.146.234/32
ChoiSengJae_Security365_User,10.215.146.91/32
ChoiSengJae_Security365_User,10.215.146.238/32
ChoiSengJae_Security365_User,10.215.147.17/32
ChoiSengJae_Security365_User,10.215.146.124/32
ChoiSengJae_Security365_User,10.215.147.26/32
ChoiSengJae_Security365_User,10.215.147.71/32
ChoiSengJae_Security365_User,10.215.147.125/32
ChoiSengJae_Security365_User,10.215.147.112/32
ChoiSengJae_Security365_User,10.215.147.141/32
ChoiSengJae_Security365_User,10.215.147.146/32
ChoiSengJae_Security365_User,10.215.147.128/32
ChoiSengJae_Security365_User,10.215.146.24/32
ChoiSengJae_Security365_User,10.215.146.121/32
ChoiSengJae_Security365_User,10.215.146.30/32
BS_Innovation_TF_User,10.214.73.101/32
BS_Innovation_TF_User,10.200.202.80/32
BS_Innovation_TF_User,10.200.220.236/32
BS_Innovation_TF_User,10.214.138.99/32
BS_Innovation_TF_User,10.214.145.220/32
BS_Innovation_TF_User,10.202.212.115/32
BS_Innovation_TF_User,10.214.72.82/32
BS_Innovation_TF_User,10.214.144.219/32
BS_Innovation_TF_User,10.202.212.251/32
BS_Innovation_TF_User,10.202.210.119/32
BS_Innovation_TF_User,10.202.210.125/32
BS_Innovation_TF_User,10.202.210.70/32
BS_Innovation_TF_User,10.215.162.159/32
BS_Innovation_TF_User,10.215.146.225/32
BS_Innovation_TF_User,10.215.162.115/32
BS_Innovation_TF_User,10.215.162.99/32
BS_Innovation_TF_User,10.215.162.74/32
BS_Innovation_TF_User,10.215.161.216/32
BS_Innovation_TF_User,10.215.162.56/32
BS_Innovation_TF_User,10.215.146.220/32
BS_Innovation_TF_User,10.215.162.124/32
BS_Innovation_TF_User,10.215.160.229/32
BS_Innovation_TF_User,10.215.162.186/32
BS_Innovation_TF_User,10.215.160.192/32
BS_Innovation_TF_User,10.215.163.55/32
BS_Innovation_TF_User,10.215.163.54/32
BS_Innovation_TF_User,10.215.146.138/32
BS_Innovation_TF_User,10.215.146.120/32
BS_Innovation_TF_User,10.215.146.157/32
BS_Innovation_TF_User,10.215.146.208/32
BS_Innovation_TF_User,10.215.146.234/32
BS_Innovation_TF_User,10.215.146.91/32
BS_Innovation_TF_User,10.215.146.238/32
BS_Innovation_TF_User,10.215.147.17/32
BS_Innovation_TF_User,10.215.146.124/32
BS_Innovation_TF_User,10.215.147.26/32
BS_Innovation_TF_User,10.215.147.125/32
BS_Innovation_TF_User,10.215.147.112/32
BS_Innovation_TF_User,10.215.147.141/32
BS_Innovation_TF_User,10.215.147.146/32
BS_Innovation_TF_User,10.215.147.128/32
BS_Innovation_TF_User,10.215.146.24/32
BS_Innovation_TF_User,10.215.146.121/32
BS_Innovation_TF_User,10.215.146.30/32
BS_Innovation_TF_User,10.202.212.138/32
BS_Innovation_TF_Addr,13.107.6.152/31
BS_Innovation_TF_Addr,13.107.18.10/31
BS_Innovation_TF_Addr,13.107.128.0/22
BS_Innovation_TF_Addr,23.103.160.0/20
BS_Innovation_TF_Addr,40.96.0.0/13
BS_Innovation_TF_Addr,40.104.0.0/15
BS_Innovation_TF_Addr,52.96.0.0/14
BS_Innovation_TF_Addr,131.253.33.215/32
BS_Innovation_TF_Addr,132.245.0.0/16
BS_Innovation_TF_Addr,150.171.32.0/22
BS_Innovation_TF_Addr,204.79.197.215/32
BS_Innovation_TF_Addr,40.92.0.0/15
BS_Innovation_TF_Addr,40.107.0.0/16
BS_Innovation_TF_Addr,52.100.0.0/14
BS_Innovation_TF_Addr,52.238.78.88/32
BS_Innovation_TF_Addr,104.47.0.0/17
BS_Innovation_TF_Addr,13.107.64.0/18
BS_Innovation_TF_Addr,52.112.0.0/14
BS_Innovation_TF_Addr,52.120.0.0/14
BS_Innovation_TF_Addr,52.238.119.141/32
BS_Innovation_TF_Addr,52.244.160.207/32
BS_Innovation_TF_Addr,13.107.136.0/22
BS_Innovation_TF_Addr,40.108.128.0/17
BS_Innovation_TF_Addr,52.104.0.0/14
BS_Innovation_TF_Addr,104.146.128.0/17
BS_Innovation_TF_Addr,150.171.40.0/22
BS_Innovation_TF_Addr,13.107.6.171/32
BS_Innovation_TF_Addr,13.107.18.15/32
BS_Innovation_TF_Addr,13.107.140.6/32
BS_Innovation_TF_Addr,52.108.0.0/14
BS_Innovation_TF_Addr,52.238.106.116/32
BS_Innovation_TF_Addr,52.244.37.168/32
BS_Innovation_TF_Addr,52.244.203.72/32
BS_Innovation_TF_Addr,52.244.207.172/32
BS_Innovation_TF_Addr,52.244.223.198/32
BS_Innovation_TF_Addr,52.247.150.191/32
BS_Innovation_TF_Addr,20.190.128.0/18
BS_Innovation_TF_Addr,40.126.0.0/18
CRM24021451260_User,10.200.173.151/32
CRM24021451260_User,10.213.83.37/32
CRM24021451260_User,10.213.83.242/32
CRM24021451260_User,10.213.83.243/32
CRM24021451260_User,10.213.83.244/32
CRM24021451260_User,10.213.83.150/32
CRM24021451260_User,10.227.23.103/32
CRM24021451260_User,10.227.23.156/32
CRM24021451260_User,10.227.23.106/32
CRM24021451260_User,10.227.23.189/32
CRM24021451260_User,10.214.232.78/32
CRM24021451260_User,10.227.23.102/32
CRM24021451260_User,10.227.23.190/32
CRM24021451260_User,10.227.23.155/32
CRM24021451260_User,10.227.23.79/32
CRM24021451260_User,10.227.23.53/32
CRM24021451260_User,10.227.23.117/32
CRM24021451260_User,10.227.23.122/32
CRM24021451260_User,10.227.23.128/32
CRM24021451260_User,10.200.207.50/32
CRM24021451260_User,10.206.250.37/32
CRM24021451260_User,10.207.246.42/32
CRM24021451260_User,10.209.250.103/32
CRM24021451260_User,10.200.39.37/32
CRM24021451260_User,10.200.72.54/32
CRM24021451260_User,10.201.244.210/32
CRM24021451260_User,10.203.225.156/32
CRM24021451260_User,10.214.164.127/32
CRM24021451260_User,10.214.164.239/32
CRM24021451260_User,10.214.232.175/32
CRM24021451260_User,10.214.251.240/32
CRM24021451260_User,10.227.23.105/32
CRM24021451260_User,10.227.23.151/32
CRM24021451260_User,10.214.234.195/32
CRM24021451260_User,10.200.173.61/32
CRM24021451260_User,10.200.173.53/32
CRM24021451260_User,10.200.173.112/32
CRM24021451260_User,10.200.173.126/32
CRM24021451260_User,10.200.173.130/32
CRM24021451260_User,10.200.173.160/32
CRM24021451260_User,10.200.173.59/32
CRM24021451260_User,10.200.173.78/32
CRM24021451260_User,10.209.250.240/32
CRM24021451260_User,10.214.232.76/32
CRM24021451260_User,172.19.107.195/32
CRM24021451260_User,172.19.109.112/32
CRM24021451260_User,172.19.109.113/32
CRM24021451260_User,172.19.109.115/32
CRM24021451260_User,172.19.109.117/32
CRM24021451260_User,172.19.109.122/32
CRM24021451260_User,172.19.107.210/32
BS_Innovation_TF_User_20240222,10.215.162.138/32
BS_Innovation_TF_User_20240222,10.215.162.159/32
BS_Innovation_TF_User_20240222,10.215.162.95/32
BS_Innovation_TF_User_20240222,10.215.147.116/32
BS_Innovation_TF_User_20240222,10.215.162.99/32
BS_Innovation_TF_User_20240222,10.215.146.157/32
BS_Innovation_TF_User_20240222,10.215.146.90/32
BS_Innovation_TF_User_20240222,10.215.162.117/32
BS_Innovation_TF_User_20240222,10.215.146.97/32
BS_Innovation_TF_User_20240222,10.215.146.96/32
BS_Innovation_TF_User_20240222,10.215.162.100/32
BS_Innovation_TF_User_20240222,10.215.161.194/32
BS_Innovation_TF_User_20240222,10.215.147.118/32
BS_Innovation_TF_User_20240222,10.215.160.163/32
BS_Innovation_TF_User_20240222,10.215.147.49/32
BS_Innovation_TF_User_20240222,10.215.162.103/32
BS_Innovation_TF_User_20240222,10.215.162.116/32
BS_Innovation_TF_User_20240222,10.215.162.124/32
BS_Innovation_TF_User_20240222,10.215.147.17/32
BS_Innovation_TF_User_20240222,10.215.146.138/32
BS_Innovation_TF_User_20240222,10.215.146.225/32
BS_Innovation_TF_User_20240222,10.215.163.101/32
BS_Innovation_TF_User_20240222,10.215.161.195/32
BS_Innovation_TF_User_20240222,10.215.160.25/32
BS_Innovation_TF_User_20240222,10.215.162.115/32
BS_Innovation_TF_User_20240222,10.215.146.120/32
BS_Innovation_TF_User_20240222,10.215.145.62/32
BS_Innovation_TF_User_20240222,10.215.146.220/32
BS_Innovation_TF_User_20240222,10.215.146.238/32
BS_Innovation_TF_User_20240222,10.215.147.69/32
BS_Innovation_TF_User_20240222,10.215.162.96/32
BS_Innovation_TF_User_20240222,10.215.162.91/32
BS_Innovation_TF_User_20240222,10.215.162.72/32
BS_Innovation_TF_User_20240222,10.215.162.78/32
BS_Innovation_TF_User_20240222,10.215.162.247/32
BS_Innovation_TF_User_20240222,10.215.146.100/32
BS_Innovation_TF_User_20240222,10.215.162.77/32
BS_Innovation_TF_User_20240222,10.215.161.209/32
BS_Innovation_TF_User_20240222,10.215.160.154/32
BS_Innovation_TF_User_20240222,10.215.161.162/32
BS_Innovation_TF_User_20240222,10.215.162.120/32
BS_Innovation_TF_User_20240222,10.215.162.82/32
BS_Innovation_TF_User_20240222,10.215.163.203/32
BS_Innovation_TF_User_20240222,10.215.162.18/32
BS_Innovation_TF_User_20240222,10.215.161.193/32
BS_Innovation_TF_User_20240222,10.215.161.160/32
BS_Innovation_TF_User_20240222,10.215.161.234/32
BS_Innovation_TF_User_20240222,10.215.161.143/32
BS_Innovation_TF_User_20240222,10.215.166.148/32
BS_Innovation_TF_User_20240222,10.215.145.196/32
BS_Innovation_TF_User_20240222,10.215.161.184/32
BS_Innovation_TF_User_20240222,10.215.160.190/32
BS_Innovation_TF_User_20240222,10.215.162.36/32
BS_Innovation_TF_User_20240222,10.215.162.56/32
BS_Innovation_TF_User_20240222,10.215.146.158/32
BS_Innovation_TF_User_20240222,10.215.162.57/32
BS_Innovation_TF_User_20240222,10.215.146.192/32
BS_Innovation_TF_User_20240222,10.215.145.208/32
BS_Innovation_TF_User_20240222,10.215.162.74/32
BS_Innovation_TF_User_20240222,10.215.146.208/32
BS_Innovation_TF_User_20240222,10.215.161.216/32
BS_Innovation_TF_User_20240222,10.215.146.234/32
BS_Innovation_TF_User_20240222,10.215.161.141/32
BS_Innovation_TF_User_20240222,10.215.160.112/32
BS_Innovation_TF_User_20240222,10.215.162.23/32
BS_Innovation_TF_User_20240222,10.215.146.206/32
BS_Innovation_TF_User_20240222,10.215.161.220/32
BS_Innovation_TF_User_20240222,10.215.145.236/32
BS_Innovation_TF_User_20240222,10.215.161.177/32
BS_Innovation_TF_User_20240222,10.215.161.200/32
BS_Innovation_TF_User_20240222,10.215.162.122/32
BS_Innovation_TF_User_20240222,10.215.163.204/32
BS_Innovation_TF_User_20240222,10.215.160.180/32
BS_Innovation_TF_User_20240222,10.215.146.93/32
BS_Innovation_TF_User_20240222,10.215.162.16/32
BS_Innovation_TF_User_20240222,10.215.162.105/32
BS_Innovation_TF_User_20240222,10.215.147.76/32
BS_Innovation_TF_User_20240222,10.215.161.201/32
BS_Innovation_TF_User_20240222,10.215.161.169/32
BS_Innovation_TF_User_20240222,10.215.161.197/32
BS_Innovation_TF_User_20240222,10.215.147.75/32
BS_Innovation_TF_User_20240222,10.215.161.192/32
BS_Innovation_TF_User_20240222,10.215.161.233/32
BS_Innovation_TF_User_20240222,10.215.161.157/32
BS_Innovation_TF_User_20240222,10.215.161.172/32
BS_Innovation_TF_User_20240222,10.215.162.28/32
BS_Innovation_TF_User_20240222,10.215.162.45/32
BS_Innovation_TF_User_20240222,10.215.164.16/32
BS_Innovation_TF_User_20240222,10.215.160.221/32
BS_Innovation_TF_User_20240222,10.215.162.49/32
BS_Innovation_TF_User_20240222,10.215.162.101/32
BS_Innovation_TF_User_20240222,10.215.161.180/32
BS_Innovation_TF_User_20240222,10.215.162.35/32
BS_Innovation_TF_User_20240222,10.215.161.207/32
BS_Innovation_TF_User_20240222,10.215.162.80/32
BS_Innovation_TF_User_20240222,10.215.161.159/32
BS_Innovation_TF_User_20240222,10.215.147.38/32
BS_Innovation_TF_User_20240222,10.215.163.54/32
BS_Innovation_TF_User_20240222,10.215.147.112/32
BS_Innovation_TF_User_20240222,10.215.160.192/32
BS_Innovation_TF_User_20240222,10.215.147.71/32
BS_Innovation_TF_User_20240222,10.215.146.124/32
